cast,clanek,zakon,bod,typ,paragrafy,instrukce,plny_text_znaků
TŘICÁTÁ,XLVII,254/2001,6,zneni_plny,9;9a,"V § 9 se doplňuje odstavec 11, který zní: „(11) Žádost o povolení záměru podle stavebního zákona, jejímž předmětem je vodní dílo podle odstavce 10, obsahuje vedle náležitostí požadovaných stavebním zákonem také náležitosti vyžadované v § 9a odst. 2 písm. e) nebo h).“.",225
TŘICÁTÁ,XLVII,254/2001,7,nahrazeni,13,V § 13 písm. b) se slovo „vodoprávní“ nahrazuje slovem „stavební“.,0
TŘICÁTÁ,XLVII,254/2001,8,zruseni,17,"V § 17 odst. 4 se slova „stavebního zákona a podle“ zrušují a na konci odstavce se doplňuje věta „Pokud jsou záměry uvedené v odstavci 1 povolovány podle stavebního zákona, je souhlas vydáván jako vyjádření, které je podkladem pro rozhodnutí o záměru podle stavebního zákona.“.",0
TŘICÁTÁ,XLVII,254/2001,9,zneni_plny,17,"V § 17 odstavec 7 zní: „(7) Jedná-li se o záměr povolovaný podle stavebního zákona a dojde-li vodoprávní úřad k závěru, že provedení záměru může vést ke zhoršení stavu nebo ekologického potenciálu útvaru povrchové vody nebo ke zhoršení stavu útvaru podzemní vody nebo znemožnění dosažení dobrého stavu nebo dobrého ekologického potenciálu útvaru povrchové vody nebo dobrého stavu útvaru podzemní vody",503
TŘICÁTÁ,XLVII,254/2001,10,nahrazeni,19,"V § 19 odst. 1 se slova „ , souhlasů a jim podaných ohlášení, k nimž daly souhlas“ nahrazují slovy „a vyjádření“.",0
TŘICÁTÁ,XLVII,254/2001,11,vlozeni,19,V § 19 odst. 3 se za slovo „stanoviska“ vkládají slova „a vyjádření“.,0
TŘICÁTÁ,XLVII,254/2001,12,nahrazeni,19,V § 19 odst. 4 se slovo „vodoprávních“ nahrazuje slovy „a vyjádření správních“.,0
TŘICÁTÁ,XLVII,254/2001,13,vlozeni,20,V § 20 odst. 3 se slovo „Vodoprávní“ nahrazuje slovem „Správní“ a za slovo „rozhodnutí“ se vkládají slova „nebo účinnosti opatření obecné povahy“.,0
TŘICÁTÁ,XLVII,254/2001,14,zruseni,23b,V § 23b se odstavec 2 zrušuje a zároveň se zrušuje označení odstavce 1.,0
TŘICÁTÁ,XLVII,254/2001,15,zneni_plny,38,"V § 38 se doplňuje odstavec 15, který zní: „(15) Na toho, kdo zneškodňuje odpadní vody prostřednictvím vodního díla určeného pro čištění odpadních vod do kapacity 50 ekvivalentních obyvatel, jehož podstatnou součástí je výrobek označovaný CE, se nevztahuje povinnost podle odstavce 6. Výčet a klasifikaci výrobků označovaných CE včetně minimální účinnosti čištění pro kategorie výrobků označovaných C",399
TŘICÁTÁ,XLVII,254/2001,16,doplneni,38a,"V § 38a se na konci odstavce 1 doplňuje věta „Věta první dále neplatí, pokud jsou odpadní vody vypouštěny ze zařízení, ve kterém probíhá průmyslová činnost podle přílohy č. 1 k zákonu o integrované prevenci a jeho provozovatel a) disponuje záchytnou nádrží o dostatečné kapacitě, která v případě vzniku havárie nebo jiné nestandardní provozní situace umožní zachytit objem vyprodukovaných odpadních v",0
TŘICÁTÁ,XLVII,254/2001,17,vlozeni,38a,V § 38a odst. 2 větě první se za slova „těchto technologií“ vkládají slova „a k době nezbytné pro jejich realizaci“.,0
TŘICÁTÁ,XLVII,254/2001,18,vlozeni_plny,38a,"V § 38a se za odstavec 4 vkládá nový odstavec 5, který zní: „(5) Má-li vodoprávní úřad nebo Česká inspekce životního prostředí informace o skutečnostech nasvědčujících možnému vzniku havárie, je znečišťovatel povinen na jejich vyžádání zpřístupnit výsledky kontinuálního sledování. Výsledky kontinuálního sledování se nezpřístupňují podle zákona o právu na informace o životním prostředí ani neposkyt",394
TŘICÁTÁ,XLVII,254/2001,19,nahrazeni,38a,"V § 38a odst. 6 se slova „a náležitosti technických prostředků pro jeho provádění“ nahrazují slovy „ , způsob a rozsah uchovávání výsledků kontinuálního sledování, náležitosti technických prostředků pro jeho provádění a kritéria pro posouzení dostatečnosti opatření podle odstavce 1 písm. b)“.",0
TŘICÁTÁ,XLVII,254/2001,20,doplneni,39,"V § 39 odst. 2 písm. a) se za slova „vloží havarijní plán“ doplňují slova „ , s výjimkou údajů o objektech důležitých pro obranu státu,“.",0
TŘICÁTÁ,XLVII,254/2001,21,nahrazeni,47;55;59;62,"V § 47 odst. 4 písm. c), § 55 odst. 4, § 59 odst. 1 písm. d), § 59 odst. 4 větě první a § 62 odst. 5 písm. b) se slovo „vodoprávní“ nahrazuje slovem „stavební“.",0
TŘICÁTÁ,XLVII,254/2001,22,vlozeni,49,V § 49 odst. 1 písm. c) se za slovo „úřadu“ vkládají slova „nebo stavebního úřadu“.,0
TŘICÁTÁ,XLVII,254/2001,23,nahrazeni,50;51,V § 50 písm. g) a § 51 odst. 1 písm. c) se slovo „zastavěném“ nahrazuje slovem „zastavitelném“.,0
TŘICÁTÁ,XLVII,254/2001,24,vlozeni,54;104,"V § 54 odst. 4 se za text „odst. 3“ vkládají slova „ , vyjádření podle § 104 odst. 4“.",0
TŘICÁTÁ,XLVII,254/2001,25,nahrazeni,55c,V § 55c odst. 1 se slova „zastavěné území nebo zastavitelnou plochu“ nahrazují slovy „zastavitelné území“.,0
TŘICÁTÁ,XLVII,254/2001,26,nahrazeni,56;62,V § 56 odst. 4 písm. c) a § 62 odst. 5 písm. a) a c) až e) se slovo „vodoprávnímu“ nahrazuje slovem „stavebnímu“.,0
TŘICÁTÁ,XLVII,254/2001,27,nahrazeni,56;59a;62,"V § 56 odst. 5, § 59a odst. 3 větě první a druhé a § 62 odst. 1 větě druhé se slovo „Vodoprávní“ nahrazuje slovem „Stavební“.",0
TŘICÁTÁ,XLVII,254/2001,28,nahrazeni,59,"V § 59 odst. 1 písm. g) se slovo „vodočet,“ nahrazuje slovy „vodočet nebo“ a slova „nebo zajistit zvláštní úpravu přelivu nebo výpusti“ se zrušují.",0
TŘICÁTÁ,XLVII,254/2001,29,zneni_plny,59,"V § 59 se na konci odstavce 1 tečka nahrazuje čárkou a doplňují se písmena k) a l), která znějí: „k) zajistit zvláštní úpravu přelivu nebo výpusti podle rozhodnutí stavebního úřadu, l) provést poprvé nejpozději do 6 měsíců od zprovoznění vodního díla určeného pro čištění odpadních vod do kapacity 50 ekvivalentních obyvatel, jehož podstatnou součástí je výrobek označovaný CE, a pak jedenkrát za dva",631
TŘICÁTÁ,XLVII,254/2001,30,zneni_plny,59,"V § 59 se doplňuje odstavec 8, který zní: „(8) Pověření k provádění technické revize vodního díla určeného pro čištění odpadních vod do kapacity 50 ekvivalentních obyvatel, jehož podstatnou součástí je výrobek označovaný CE, lze udělit osobě, která má dostatečnou odbornou úroveň, technické, administrativní a organizační zázemí a splňuje předpoklady pro kvalifikované provedení revize.“.",346
TŘICÁTÁ,XLVII,254/2001,31,nahrazeni,59a,V § 59a odst. 2 a § 59a odst. 3 větě poslední se slovo „vodoprávního“ nahrazuje slovem „stavebního“.,0
TŘICÁTÁ,XLVII,254/2001,32,nahrazeni,66,"V § 66 odst. 2 se slova „zastavěných územích, v zastavitelných plochách podle územně plánovací dokumentace“ nahrazují slovy „zastavitelných územích“.",0
TŘICÁTÁ,XLVII,254/2001,33,nahrazeni,67,"V § 67 odst. 1 se slova „a technické infrastruktury“ nahrazují slovy „ , technické a zelené infrastruktury, stavebních úprav veřejných prostranství a dále drobných a jednoduchých staveb pro volnočasové aktivity, pokud nebudou oploceny a které lze v případě povodňového nebezpečí neprodleně odstranit“ a na konci odstavce se doplňují věty „Omezení podle věty první se nevztahuje na mobiliář, který nen",0
TŘICÁTÁ,XLVII,254/2001,34,zneni_plny,67,"V § 67 se doplňuje odstavec 4, který zní: „(4) V aktivní zóně záplavového území lze povolit stavbu nebo nestavební záměr, pokud pozemek, na němž se taková stavba nebo nestavební záměr umisťuje, bude chráněn v důsledku povolené ucelené části trvalých či mobilních protipovodňových opatření; práva a povinnosti vyplývající z povolení stavby nebo nestavebního záměru lze vykonávat ode dne dokončení stav",536
TŘICÁTÁ,XLVII,254/2001,35,nahrazeni,68;55a,V § 68 odst. 1 se text „§ 55a“ nahrazuje slovy „zákona o vyvlastnění“.,0
TŘICÁTÁ,XLVII,254/2001,36,vlozeni,104,"V § 104 odst. 1 se za slovo „úřady“ vkládají slova „ , stavební úřady“.",0
TŘICÁTÁ,XLVII,254/2001,37,zruseni,104,V § 104 odst. 2 se písmeno e) zrušuje. Dosavadní písmeno f) se označuje jako písmeno e).,0
TŘICÁTÁ,XLVII,254/2001,38,zruseni,104,V § 104 odst. 3 se slova „a při povolování záměru podle stavebního zákona“ zrušují.,0
TŘICÁTÁ,XLVII,254/2001,39,zneni_plny,104,"V § 104 odstavec 4 zní: „(4) Jedná-li se o záměr vyžadující povolení podle stavebního zákona, kterým při jeho provádění nebo po jeho dokončení mohou být dotčeny zájmy podle tohoto zákona, vodoprávní úřad vydá vyjádření, které je podkladem pro rozhodnutí o záměru podle stavebního zákona. Dojde-li vodoprávní úřad k závěru, že provedení záměru může vést ke zhoršení stavu nebo ekologického potenciálu",696
TŘICÁTÁ,XLVII,254/2001,40,zneni_plny,104;1;8;16,"V § 104 se doplňuje odstavec 5, který zní: „(5) Při rozhodování podle stavebního zákona o záměrech staveb pro energetickou bezpečnost podle § 1 odst. 5 písm. a) nebo b) zákona o urychlení výstavby strategicky významné infrastruktury a záměru staveb podle bodu 3 písm. a) přílohy č. 1 k zákonu o urychlení výstavby strategicky významné infrastruktury, které vyžadují povolení podle § 8 nebo § 16 nebo",641
TŘICÁTÁ,XLVII,254/2001,41,vlozeni,107;17;104,"V § 107 odst. 1 písm. c) se slova „§ 17 a“ nahrazují textem „§ 17,“, za číslo „3“ se vkládají slova „a vyjádření podle § 104 odst. 4“ a slova „nebo závazné stanovisko“ se nahrazují slovy „ , závazné stanovisko nebo vyjádření“.",0
TŘICÁTÁ,XLVII,254/2001,42,zneni_plny,107;1;17,"V § 107 se na konci odstavce 1 tečka nahrazuje čárkou a doplňují se písmena v) a w), která znějí: „v) ve věcech staveb pro energetickou bezpečnost podle § 1 odst. 5 písm. a) nebo b) zákona o urychlení výstavby strategicky významné infrastruktury a záměru staveb podle bodu 3 písm. a) přílohy č. 1 k zákonu o urychlení výstavby strategicky významné infrastruktury vydávat souhlas podle § 17, vyjádření",792
TŘICÁTÁ,XLVII,254/2001,43,vlozeni,107;104,V § 107 odst. 2 se za číslo „3“ vkládají slova „a 4“ a za slovo „stanovisko“ se vkládají slova „nebo vyjádření podle § 104 odst. 4“.,0
TŘICÁTÁ,XLVII,254/2001,44,zneni_plny,107a,§ 107a včetně nadpisu zní: „§ 107a Stavební úřady Stavební úřady vykonávají působnost ve věcech vodních děl v rozsahu stanoveném tímto zákonem.“.,118
TŘICÁTÁ,XLVII,254/2001,45,nahrazeni,108,V § 108 odst. 2 se slova „krajský úřad jako úřad územního plánování nebo Ministerstvo pro místní rozvoj“ nahrazují slovy „kraj nebo Úřad rozvoje území České republiky“.,0
TŘICÁTÁ,XLVII,254/2001,46,zruseni,115,V § 115 se odstavec 1 zrušuje. Dosavadní odstavce 2 až 20 se označují jako odstavce 1 až 19.,0
TŘICÁTÁ,XLVII,254/2001,47,nahrazeni,115,V § 115 odst. 5 se slova „osoba podle odstavce 6“ nahrazují slovy „osoba podle odstavce 4“.,0
TŘICÁTÁ,XLVII,254/2001,48,nahrazeni,115,V § 115 odst. 13 se slova „4 a 7“ nahrazují slovy „2 a 5“.,0
TŘICÁTÁ,XLVII,254/2001,49,vlozeni,115;104,V § 115 odst. 17 se slovo „nebo“ nahrazuje čárkou a za číslo „3“ se vkládají slova „nebo vyjádření podle § 104 odst. 4“.,0
TŘICÁTÁ,XLVII,254/2001,50,zruseni,115,V § 115 se odstavec 19 zrušuje.,0
TŘICÁTÁ,XLVII,254/2001,51,vlozeni,115b,"V § 115b odst. 2 úvodní části ustanovení se slova „povahy a“ nahrazují slovem „povahy,“ za slovo „stanoviska“ se vkládají slova „a ve vyjádření“ a za text „odst. 3“ se vkládají slova „a 4“.",0
TŘICÁTÁ,XLVII,254/2001,52,zruseni,119,V § 119 odst. 4 písm. e) se slova „nebo nezajistí zvláštní úpravu přelivu nebo výpusti“ zrušují.,0
TŘICÁTÁ,XLVII,254/2001,53,zruseni,119,V § 119 odst. 4 se na konci písmene g) slovo „nebo“ zrušuje.,0
TŘICÁTÁ,XLVII,254/2001,54,zneni_plny,119;59,"V § 119 odst. 4 se na konci písmene h) tečka nahrazuje čárkou a doplňují se písmena i) a j), která znějí: „i) nezajistí zvláštní úpravu přelivu nebo výpusti podle § 59 odst. 1 písm. k) nebo j) neprovede technickou revizi vodního díla, nepředá výsledky revize vodoprávnímu úřadu nebo neodstraní zjištěné závady podle § 59 odst. 1 písm. l).“.",234
TŘICÁTÁ,XLVII,254/2001,55,doplneni,119,"V § 119 odst. 7 se na konci textu písmene a) doplňuje text „ , j)“.",0
TŘICÁTÁ,XLVII,254/2001,56,zruseni,125c;38a,"V § 125c odst. 1 se na konci písmene c) slovo „nebo“ zrušuje, na konci písmene d) se tečka nahrazuje slovem „ , nebo“ a doplňuje se písmeno e), které zní: „e) nezpřístupní výsledky kontinuálního sledování vodoprávnímu úřadu nebo České inspekci životního prostředí podle § 38a odst. 5.“.",0
TŘICÁTÁ,XLVII,254/2001,57,doplneni,125c,V § 125c odst. 5 se na konci textu písmene c) doplňují slova „nebo e)“.,0
TŘICÁTÁ,XLVII,254/2001,58,zruseni,125d,V § 125d odst. 5 písm. e) se slova „nebo nezajistí zvláštní úpravu přelivu nebo výpusti“ zrušují.,0
TŘICÁTÁ,XLVII,254/2001,59,zruseni,125d,V § 125d odst. 5 se na konci písmene h) slovo „nebo“ zrušuje.,0
TŘICÁTÁ,XLVII,254/2001,60,zneni_plny,125d;59,"V § 125d se na konci odstavce 5 tečka nahrazuje čárkou a doplňují se písmena j) a k), která znějí: „j) nezajistí zvláštní úpravu přelivu nebo výpusti podle § 59 odst. 1 písm. k) nebo k) neprovede technickou revizi vodního díla, nepředá výsledky revize vodoprávnímu úřadu nebo neodstraní zjištěné závady podle § 59 odst. 1 písm. l).“.",233
TŘICÁTÁ,XLVII,254/2001,61,doplneni,125d,"V § 125d odst. 8 se na konci textu písmene a) doplňuje text „ , k)“.",0
TŘICÁTÁ,XLVII,254/2001,62,nahrazeni,125d,V § 125d odst. 8 písm. b) se slova „nebo i)“ nahrazují slovy „až j)“.,0
TŘICÁTÁ,XLVII,254/2001,63,vlozeni,125l;119;125d,"V § 125l odst. 4 se za větu první vkládá věta „Stavební úřad projednává přestupky podle § 119 odst. 1 až 3, § 119 odst. 4 písm. a) a i), § 119 odst. 5, § 125d odst. 1 až 4, § 125d odst. 5 písm. a) a j) a § 125d odst. 6.“.",0
TŘICÁTÁ,XLVII,254/2001,64,vlozeni,125l,"V § 125l odst. 5 se za slovo „děl“ vkládají slova „ , které nejsou uvedené v odstavci 4,“.",0
TŘICÁTÁ,XLVII,254/2001,65,vlozeni_plny,126b;126c;38a;125c,"Za §126b se vkládá nový § 126c, který zní: „§ 126c (1) Ustanovení § 38a se do dne 1. července 2027 nepoužije. (2) Ustanovení § 125c odst. 1 písm. d) a e) a § 125c odst. 5 písm. c) v části týkající se přestupku podle § 125c odst. 1 písm. e), jakož i § 125c odst. 5 písm. d) a f) se do dne 1. července 2027 nepoužijí.“.",275
,XLVIII,254/2001,,prechodne,,"Čl. XLVIII Přechodná ustanovení 1. Řízení a postupy zahájené a neskončené přede dnem nabytí účinnosti tohoto zákona se dokončí podle zákona č. 254/2001 Sb., ve znění účinném ode dne nabytí účinnosti tohoto zákona, není-li stanoveno jinak. 2. Řízení a postupy zahájené a neskončené do dne vzniku Úřadu rozvoje území České republiky (dále jen „Úřad“), k nimž je příslušný Úřad nebo jiný stavební úřad,",0
TŘICÁTÁ PRVNÍ,XLIX,256/2001,1,nahrazeni,12,V § 12 se věta druhá nahrazuje větou „Splnění podmínek z hlediska ochrany veřejného zdraví posuzuje stavební úřad v řízení o záměru podle stavebního zákona.“.,0
TŘICÁTÁ PRVNÍ,XLIX,256/2001,2,vlozeni,17,"V § 17 odst. 1 větě druhé se za slovo „pohřebiště“ vkládají slova „z hlediska ochrany veřejného zdraví, z hlediska ochrany podzemních vod,“ a za slova „dokumentací a“ se vkládají slova „ , nemá-li obec vydán územní plán, také“.",0
TŘICÁTÁ PRVNÍ,XLIX,256/2001,3,zruseni,17,V § 17 odstavec 2 zní: „(2) Vodoprávní úřad vydá k záměru zřízení veřejného pohřebiště vyjádření z hlediska ochrany podzemních vod.“. Poznámka pod čarou č. 30 se zrušuje.,0
,L,256/2001,,prechodne,12,"Čl. L Přechodná ustanovení 1. Řízení a postupy zahájené a neskončené přede dnem nabytí účinnosti tohoto zákona se dokončí podle zákona č. 256/2001 Sb., ve znění účinném ode dne nabytí účinnosti tohoto zákona, není-li stanoveno jinak. 2. Splnění podmínek z hlediska ochrany veřejného zdraví podle § 12 a 17 zákona č. 256/2001 Sb., ve znění účinném ode dne nabytí účinnosti tohoto zákona, posuzují stav",0
TŘICÁTÁ DRUHÁ,LI,274/2001,1,nahrazeni,4,V § 4 odst. 6 se slova „úřadu územního“ nahrazují slovy „orgánu územního“.,0
TŘICÁTÁ DRUHÁ,LI,274/2001,2,zneni_plny,23,"V § 23 se na konci odstavce 3 tečka nahrazuje čárkou a doplňuje se závěrečná část ustanovení, která zní: „pokud nebylo stanoveno jinak postupem podle stavebního zákona.“.",63
TŘICÁTÁ DRUHÁ,LI,274/2001,3,nahrazeni,40,V § 40 odst. 2 se slova „Ministerstvo pro místní rozvoj vydá vyhlášku“ nahrazují slovy „Vláda na návrh Úřadu rozvoje území České republiky vydá prováděcí právní předpis“. ČÁST TŘICÁTÁ TŘETÍ Změna zákona o pozemkových úpravách,0
TŘICÁTÁ TŘETÍ,LII,139/2002,1,zruseni,3,"V § 3 odst. 3 větě čtvrté se slova „ , pozemky v zastavěném území, pozemky v zastavitelných plochách4)“ zrušují. Poznámka pod čarou č. 4 zní: „4) Zákon č. 283/2021 Sb., stavební zákon, ve znění pozdějších předpisů.“.",0
TŘICÁTÁ TŘETÍ,LII,139/2002,2,nahrazeni,9,"V § 9 odst. 17 větě druhé se slovo „zastavěném“ nahrazuje slovem „zastavitelném“ a slova „ , pozemky v zastavitelných plochách“ se zrušují.",0
TŘICÁTÁ TŘETÍ,LII,139/2002,3,zneni_plny,12;9,"V § 12 odstavec 3 zní: „(3) Změny druhů pozemků a dělení a scelování pozemků nevyžadují povolení záměru podle stavebního zákona, pokud jsou zahrnuty do schváleného návrhu pozemkových úprav. Rozhodnutí o schválení návrhu pozemkových úprav se v případě staveb, zařízení, a terénních úprav a dalších společných zařízení schválených dotčeným orgánem (§ 9 odst. 10) vyžadujících povolení podle stavebního",613
TŘICÁTÁ TŘETÍ,LII,139/2002,4,nahrazeni,14,V § 14 odst. 8 písm. a) se slovo „zastavěném“ nahrazuje slovem „zastavitelném“ a slova „nebo v zastavitelných plochách“ se zrušují. ČÁST TŘICÁTÁ ČTVRTÁ Změna soudního řádu správního,0
